centre,param,points,x1,x2,x3,external model
47,x2,0,-2.273034521314576,-2.791587021164,2.1389714801279234,-1.5383001844075697
47,x2,1,-2.273034521314576,-2.163587021164,2.1389714801279234,2.453776234497285
47,x2,2,-2.273034521314576,-1.535587021164,2.1389714801279234,4.629947790316106
47,x2,3,-2.273034521314576,-0.9075870214643982,2.1389714801279234,1.9854560910661694
47,x2,4,-2.273034521314576,-0.27958702116400014,2.1389714801279234,-1.8283053861118432
47,x2,5,-2.273034521314576,0.348412978836,2.1389714801279234,-1.545468797342883
47,x2,6,-2.273034521314576,0.9764129788360001,2.1389714801279234,2.4434379982950194
47,x2,7,-2.273034521314576,1.6044129788360002,2.1389714801279234,4.630714495701431
47,x2,8,-2.273034521314576,2.2324129788359994,2.1389714801279234,1.9962691041845129
47,x2,9,-2.273034521314576,2.8604129788360004,2.1389714801279234,-1.8223761791550737
47,x3,0,-2.273034521314576,-0.9075870214643982,-2.885028519624,-1.7052978443123572
47,x3,1,-2.273034521314576,-0.9075870214643982,-2.257028519624,1.6023674350283315
47,x3,2,-2.273034521314576,-0.9075870214643982,-1.629028519624,3.045827301570895
47,x3,3,-2.273034521314576,-0.9075870214643982,-1.001028519624,3.5067812396738978
47,x3,4,-2.273034521314576,-0.9075870214643982,-0.37302851962399997,3.5819574784698966
47,x3,5,-2.273034521314576,-0.9075870214643982,0.2549714803759997,3.5831129918654447
47,x3,6,-2.273034521314576,-0.9075870214643982,0.8829714803759994,3.53703349854109
47,x3,7,-2.273034521314576,-0.9075870214643982,1.5109714803760004,3.1855334619513744
47,x3,8,-2.273034521314576,-0.9075870214643982,2.1389714801279234,1.9854560910661694
47,x3,9,-2.273034521314576,-0.9075870214643982,2.7669714803759997,-0.8913266633359842
48,x1,0,-2.874954488396,1.661883261639351,-0.5455193372954881,6.676259255525384
48,x1,1,-2.246954488414194,1.661883261639351,-0.5455193372954881,6.155192365141468
48,x1,2,-1.618954488396,1.661883261639351,-0.5455193372954881,5.9343962217916975
48,x1,3,-0.990954488396,1.661883261639351,-0.5455193372954881,6.098124787516358
48,x1,4,-0.36295448839599986,1.661883261639351,-0.5455193372954881,6.58390061071778
48,x1,5,0.26504551160400025,1.661883261639351,-0.5455193372954881,7.206355699308107
48,x1,6,0.8930455116040004,1.661883261639351,-0.5455193372954881,7.7279663964358205
48,x1,7,1.5210455116039996,1.661883261639351,-0.5455193372954881,7.949690421773152
48,x1,8,2.1490455116039997,1.661883261639351,-0.5455193372954881,7.786919741302367
48,x1,9,2.777045511604,1.661883261639351,-0.5455193372954881,7.301766285606585
48,x2,0,-2.246954488414194,-2.734116738472,-0.5455193372954881,0.31244766544599606
48,x2,1,-2.246954488414194,-2.106116738472,-0.5455193372954881,4.391576729759069
48,x2,2,-2.246954488414194,-1.478116738472,-0.5455193372954881,6.153155142809949
48,x2,3,-2.246954488414194,-0.8501167384720003,-0.5455193372954881,3.164875805835563
48,x2,4,-2.246954488414194,-0.22211673847199975,-0.5455193372954881,-0.44718151624369806
48,x2,5,-2.246954488414194,0.4058832615279999,-0.5455193372954881,0.3043471227598869
48,x2,6,-2.246954488414194,1.033883261528,-0.5455193372954881,4.381785267441559
48,x2,7,-2.246954488414194,1.661883261639351,-0.5455193372954881,6.155192365141468
48,x2,8,-2.246954488414194,2.2898832615280003,-0.5455193372954881,3.1759288092587297
48,x2,9,-2.246954488414194,2.9178832615280004,-0.5455193372954881,-0.4423742146912079
48,x3,0,-2.246954488414194,1.661883261639351,-3.05751933722,-0.654405997827519
48,x3,1,-2.246954488414194,1.661883261639351,-2.4295193372200004,3.4446196167475507
48,x3,2,-2.246954488414194,1.661883261639351,-1.80151933722,5.340537302423586
48,x3,3,-2.246954488414194,1.661883261639351,-1.1735193372200001,6.014173443880873
48,x3,4,-2.246954488414194,1.661883261639351,-0.5455193372954881,6.155192365141468
48,x3,5,-2.246954488414194,1.661883261639351,0.0824806627800001,6.1620963295883175
48,x3,6,-2.246954488414194,1.661883261639351,0.7104806627799998,6.142225539927016
48,x3,7,-2.246954488414194,1.661883261639351,1.3384806627799999,5.911758138224047
48,x3,8,-2.246954488414194,1.661883261639351,1.96648066278,4.995710205887663
48,x3,9,-2.246954488414194,1.661883261639351,2.59448066278,2.627935763671708
49,x1,0,-3.10000289666,-0.8036320703265045,3.0607397340368956,3.2211372422948705
49,x1,1,-2.4720028966600003,-0.8036320703265045,3.0607397340368956,-2.4401186665608394
49,x1,2,-1.8440028966600002,-0.8036320703265045,3.0607397340368956,-5.78598041333222
49,x1,3,-1.2160028966600003,-0.8036320703265045,3.0607397340368956,-5.5396951334671565
49,x1,4,-0.5880028966599999,-0.8036320703265045,3.0607397340368956,-1.7952432303305326
49,x1,5,0.039997103144801205,-0.8036320703265045,3.0607397340368956,4.018523758951123
49,x1,6,0.6679971033399998,-0.8036320703265045,3.0607397340368956,9.683120970841053
49,x1,7,1.29599710334,-0.8036320703265045,3.0607397340368956,13.036985471515653
49,x1,8,1.92399710334,-0.8036320703265045,3.0607397340368956,12.800310614358946
49,x1,9,2.55199710334,-0.8036320703265045,3.0607397340368956,9.063409545792435
49,x2,0,0.039997103144801205,-2.687632070456,3.0607397340368956,1.7370648574021368
49,x2,1,0.039997103144801205,-2.059632070456,3.0607397340368956,5.8472567044992765
49,x2,2,0.039997103144801205,-1.431632070456,3.0607397340368956,7.256220771260423
49,x2,3,0.039997103144801205,-0.8036320703265045,3.0607397340368956,4.018523758951123
49,x2,4,0.039997103144801205,-0.17563207045599993,3.0607397340368956,0.6046299801017367
49,x2,5,0.039997103144801205,0.4523679295440002,3.0607397340368956,1.7282882003737758
49,x2,6,0.039997103144801205,1.0803679295440003,3.0607397340368956,5.838002418279584
49,x2,7,0.039997103144801205,1.7083679295439995,3.0607397340368956,7.259266752024434
49,x2,8,0.039997103144801205,2.3363679295440005,3.0607397340368956,4.029664256342018
49,x2,9,0.039997103144801205,2.9643679295440006,3.0607397340368956,0.6084827030588209
49,x3,0,0.039997103144801205,-0.8036320703265045,-2.59126026622,3.8478793722870375
49,x3,1,0.039997103144801205,-0.8036320703265045,-1.96326026622,3.7270006694844193
49,x3,2,0.039997103144801205,-0.8036320703265045,-1.33526026622,3.680306403213979
49,x3,3,0.039997103144801205,-0.8036320703265045,-0.70726026622,3.6685960284058585
49,x3,4,0.039997103144801205,-0.8036320703265045,-0.07926026621999993,3.6675956569940062
49,x3,5,0.039997103144801205,-0.8036320703265045,0.5487397337800002,3.667958057916175
49,x3,6,0.039997103144801205,-0.8036320703265045,1.1767397337800003,3.6752626571139233
49,x3,7,0.039997103144801205,-0.8036320703265045,1.8047397337799995,3.7100155375326143
49,x3,8,0.039997103144801205,-0.8036320703265045,2.4327397337800005,3.8076494391214175
49,x3,9,0.039997103144801205,-0.8036320703265045,3.0607397340368956,4.018523758951123
50,x1,0,-3.139535124884,-1.0228519937441254,1.8633531021616156,5.095859196894324
50,x1,1,-2.5115351248840003,-1.0228519937441254,1.8633531021616156,3.800913904607697
50,x1,2,-1.8835351248840002,-1.0228519937441254,1.8633531021616156,3.0018405524943637
50,x1,3,-1.255535124884,-1.0228519937441254,1.8633531021616156,3.0035588498885275
50,x1,4,-0.627535124884,-1.0228519937441254,1.8633531021616156,3.805413108872938
50,x1,5,0.00046487511599968556,-1.0228519937441254,1.8633531021616156,5.1014224493052645
50,x1,6,0.6284648751160002,-1.0228519937441254,1.8633531021616156,6.397040544075615
50,x1,7,1.256464875116,-1.0228519937441254,1.8633531021616156,7.197870362147122
50,x1,8,1.884464875116,-1.0228519937441254,1.8633531021616156,7.198321941463468
50,x1,9,2.5124648750931997,-1.0228519937441254,1.8633531021616156,6.398222963174291
50,x2,0,2.5124648750931997,-2.906851993764,1.8633531021616156,1.676515063075988
50,x2,1,2.5124648750931997,-2.2788519937640004,1.8633531021616156,5.337066826542441
50,x2,2,2.5124648750931997,-1.650851993764,1.8633531021616156,8.253059202296722
50,x2,3,2.5124648750931997,-1.0228519937441254,1.8633531021616156,6.398222963174291
50,x2,4,2.5124648750931997,-0.39485199376400004,1.8633531021616156,2.333631359385959
50,x2,5,2.5124648750931997,0.23314800623600052,1.8633531021616156,1.6714870257222376
50,x2,6,2.5124648750931997,0.8611480062360006,1.8633531021616156,5.3260486471568385
50,x2,7,2.5124648750931997,1.4891480062359999,1.8633531021616156,8.251264280258194
50,x2,8,2.5124648750931997,2.117148006236,1.8633531021616156,6.408129645062053
50,x2,9,2.5124648750931997,2.745148006236,1.8633531021616156,2.3415609507761674
50,x3,0,2.5124648750931997,-1.0228519937441254,-2.532646897928,8.109869209210583
50,x3,1,2.5124648750931997,-1.0228519937441254,-1.904646897928,6.463227198580431
50,x3,2,2.5124648750931997,-1.0228519937441254,-1.2766468979280001,5.845146336264044
50,x3,3,2.5124648750931997,-1.0228519937441254,-0.6486468979280002,5.699253730379046
50,x3,4,2.5124648750931997,-1.0228519937441254,-0.02064689792800012,5.688836915601131
50,x3,5,2.5124648750931997,-1.0228519937441254,0.607353102072,5.696843853164059
50,x3,6,2.5124648750931997,-1.0228519937441254,1.235353102072,5.825882930859658
50,x3,7,2.5124648750931997,-1.0228519937441254,1.8633531021616156,6.398222963174291
50,x3,8,2.5124648750931997,-1.0228519937441254,2.4913531020720003,7.955793190606515
50,x3,9,2.5124648750931997,-1.0228519937441254,3.1193531020720004,11.260183281031765
51,x1,0,-2.637317362948,1.0167179704432363,-2.622383898369984,2.293909827780684
51,x1,1,-2.009317362948,1.0167179704432363,-2.622383898369984,-0.12498973954708514
51,x1,2,-1.3813173629480002,1.0167179704432363,-2.622383898369984,-0.5645425692514285
51,x1,3,-0.7533173629480001,1.0167179704432363,-2.622383898369984,1.1429810229525903
51,x1,4,-0.12531736293584084,1.0167179704432363,-2.622383898369984,4.346004312620443
51,x1,5,0.5026826370519997,1.0167179704432363,-2.622383898369984,7.822280395837983
51,x1,6,1.1306826370520002,1.0167179704432363,-2.622383898369984,10.245291387967777
51,x1,7,1.7586826370520003,1.0167179704432363,-2.622383898369984,10.690436555503894
51,x1,8,2.3866826370520005,1.0167179704432363,-2.622383898369984,8.987852224807792
51,x1,9,3.0146826370519997,1.0167179704432363,-2.622383898369984,5.787230339503685
51,x2,0,-0.12531736293584084,-2.75128202952,-2.622383898369984,0.29724533184256907
51,x2,1,-0.12531736293584084,-2.1232820295200003,-2.622383898369984,4.355972980679854
51,x2,2,-0.12531736293584084,-1.4952820295200002,-2.622383898369984,6.244071998996977
51,x2,3,-0.12531736293584084,-0.8672820295200001,-2.622383898369984,3.354541408922794
51,x2,4,-0.12531736293584084,-0.23928202952,-2.622383898369984,-0.32288678882051003
51,x2,5,-0.12531736293584084,0.3887179704799997,-2.622383898369984,0.2894124744526635
51,x2,6,-0.12531736293584084,1.0167179704432363,-2.622383898369984,4.346004312620443
51,x2,7,-0.12531736293584084,1.64471797048,-2.622383898369984,6.245731802435513
51,x2,8,-0.12531736293584084,2.27271797048,-2.622383898369984,3.3655379027714365
51,x2,9,-0.12531736293584084,2.90071797048,-2.622383898369984,-0.3177370615406842
51,x3,0,-0.12531736293584084,1.0167179704432363,-2.622383898369984,4.346004312620443
51,x3,1,-0.12531736293584084,1.0167179704432363,-1.994383898492,4.739355080607206
51,x3,2,-0.12531736293584084,1.0167179704432363,-1.366383898492,4.893533928922128
51,x3,3,-0.12531736293584084,1.0167179704432363,-0.7383838984920001,4.933386276316067
51,x3,4,-0.12531736293584084,1.0167179704432363,-0.11038389849200003,4.937099796883957
51,x3,5,-0.12531736293584084,1.0167179704432363,0.5176161015080001,4.9362044199548
51,x3,6,-0.12531736293584084,1.0167179704432363,1.1456161015080002,4.915572330091659
51,x3,7,-0.12531736293584084,1.0167179704432363,1.7736161015079994,4.813417967091667
51,x3,8,-0.12531736293584084,1.0167179704432363,2.4016161015080004,4.521298025986017
51,x3,9,-0.12531736293584084,1.0167179704432363,3.0296161015080005,3.884111457039972
52,x1,0,-2.888527572344,1.5712559427131185,1.2046244740218346,6.696903735554649
52,x1,1,-2.260527572344,1.5712559427131185,1.2046244740218346,6.066140344545497
52,x1,2,-1.632527572344,1.5712559427131185,1.2046244740218346,5.791729424875669
52,x1,3,-1.0045275723439997,1.5712559427131185,1.2046244740218346,5.978383888873632
52,x1,4,-0.376527572344,1.5712559427131185,1.2046244740218346,6.55487795387792
52,x1,5,0.2514724276560001,1.5712559427131185,1.2046244740218346,7.301226305312474
52,x1,6,0.879472427827642,1.5712559427131185,1.2046244740218346,7.93262865334939
52,x1,7,1.5074724276560008,1.5712559427131185,1.2046244740218346,8.20814714140223
52,x1,8,2.135472427656,1.5712559427131185,1.2046244740218346,8.022646218655906
52,x1,9,2.763472427656,1.5712559427131185,1.2046244740218346,7.446911485943666
52,x2,0,0.879472427827642,-2.824744057148,1.2046244740218346,1.612176800873343
52,x2,1,0.879472427827642,-2.196744057148,1.2046244740218346,5.529960750989964
52,x2,2,0.879472427827642,-1.568744057148,1.2046244740218346,7.932600649443297
52,x2,3,0.879472427827642,-0.9407440571480001,1.2046244740218346,5.502640947571009
52,x2,4,0.879472427827642,-0.312744057148,1.2046244740218346,1.5952591320998595
52,x2,5,0.879472427827642,0.3152559428520001,1.2046244740218346,1.605589735184072
52,x2,6,0.879472427827642,0.9432559428520002,1.2046244740218346,5.519368731430241
52,x2,7,0.879472427827642,1.5712559427131185,1.2046244740218346,7.93262865334939
52,x2,8,0.879472427827642,2.1992559428519995,1.2046244740218346,5.513250308426542
52,x2,9,0.879472427827642,2.8272559428519997,1.2046244740218346,1.6018009285003172
52,x3,0,0.879472427827642,1.5712559427131185,-2.5633755257360002,11.096741544229639
52,x3,1,0.879472427827642,1.5712559427131185,-1.9353755257360001,8.851284270564628
52,x3,2,0.879472427827642,1.5712559427131185,-1.307375525736,7.995471951691359
52,x3,3,0.879472427827642,1.5712559427131185,-0.6793755257359999,7.786812992415833
52,x3,4,0.879472427827642,1.5712559427131185,-0.051375525735999794,7.770401686426995
52,x3,5,0.879472427827642,1.5712559427131185,0.5766244742639999,7.778918216296724
52,x3,6,0.879472427827642,1.5712559427131185,1.2046244740218346,7.93262865334939
52,x3,7,0.879472427827642,1.5712559427131185,1.832624474264,8.639384958314103
52,x3,8,0.879472427827642,1.5712559427131185,2.460624474264,10.59462498002021
52,x3,9,0.879472427827642,1.5712559427131185,3.0886244742640003,14.7813724567018
53,x1,0,-2.528989003912,-1.1639627868873266,1.082032726873582,5.250113978098012
53,x1,1,-1.900989003912,-1.1639627868873266,1.082032726873582,4.828281165613122
53,x1,2,-1.272989003912,-1.1639627868873266,1.082032726873582,4.81690781010679
53,x1,3,-0.6449890039119999,-1.1639627868873266,1.082032726873582,5.220333888936505
53,x1,4,-0.016989003911999756,-1.1639627868873266,1.082032726873582,5.884615383860064
53,x1,5,0.6110109960879999,-1.1639627868873266,1.082032726873582,6.556268031120596
53,x1,6,1.2390109960879996,-1.1639627868873266,1.082032726873582,6.978994796866843
53,x1,7,1.8670109960880006,-1.1639627868873266,1.082032726873582,6.991486682121134
53,x1,8,2.4950109960880007,-1.1639627868873266,1.082032726873582,6.588976887927277
53,x1,9,3.12301099631193,-1.1639627868873266,1.082032726873582,5.925059785717802
53,x2,0,3.12301099631193,-3.0479627867840002,1.082032726873582,0.08231429246311196
53,x2,1,3.12301099631193,-2.419962786784,1.082032726873582,3.0759585816287833
53,x2,2,3.12301099631193,-1.7919627867840002,1.082032726873582,6.684271859430082
53,x2,3,3.12301099631193,-1.1639627868873266,1.082032726873582,5.925059785717802
53,x2,4,3.12301099631193,-0.5359627867840002,1.082032726873582,1.8466077511259746
53,x2,5,3.12301099631193,0.09203721321600034,1.082032726873582,0.08025624195254642
53,x2,6,3.12301099631193,0.720037213216,1.082032726873582,3.0649028297830894
53,x2,7,3.12301099631193,1.3480372132159997,1.082032726873582,6.679483683966799
53,x2,8,3.12301099631193,1.9760372132159998,1.082032726873582,5.9331504803251
53,x2,9,3.12301099631193,2.604037213216001,1.082032726873582,1.8564060541625773
53,x3,0,3.12301099631193,-1.1639627868873266,-2.685967273228,6.019220813943667
53,x3,1,3.12301099631193,-1.1639627868873266,-2.057967273228,5.95584114343361
53,x3,2,3.12301099631193,-1.1639627868873266,-1.429967273228,5.930281809263095
53,x3,3,3.12301099631193,-1.1639627868873266,-0.8019672732280001,5.923281406697338
53,x3,4,3.12301099631193,-1.1639627868873266,-0.17396727322799999,5.9225145339639615
53,x3,5,3.12301099631193,-1.1639627868873266,0.45403272677200013,5.922591792252988
53,x3,6,3.12301099631193,-1.1639627868873266,1.082032726873582,5.925059785717802
53,x3,7,3.12301099631193,-1.1639627868873266,1.7100327267720004,5.938401121470363
53,x3,8,3.12301099631193,-1.1639627868873266,2.3380327267719996,5.978034409590773
53,x3,9,3.12301099631193,-1.1639627868873266,2.9660327267719997,6.066314263117709
54,x1,0,-2.731667829864,-2.680594903450954,1.3857435028048362,0.8396884158935174
54,x1,1,-2.103667829579261,-2.680594903450954,1.3857435028048362,0.20621542924746716
54,x1,2,-1.475667829864,-2.680594903450954,1.3857435028048362,0.022629414551013805
54,x1,3,-0.8476678298640001,-2.680594903450954,1.3857435028048362,0.3589852593520459
54,x1,4,-0.21966782986400002,-2.680594903450954,1.3857435028048362,1.0869323860720026
54,x1,5,0.4083321701360001,-2.680594903450954,1.3857435028048362,1.9286922582309982
54,x1,6,1.0363321701359998,-2.680594903450954,1.3857435028048362,2.563056347389063
54,x1,7,1.6643321701359999,-2.680594903450954,1.3857435028048362,2.7479566216608093
54,x1,8,2.292332170136,-2.680594903450954,1.3857435028048362,2.412836682515807
54,x1,9,2.920332170136,-2.680594903450954,1.3857435028048362,1.685575496466878
54,x2,0,-2.103667829579261,-2.680594903450954,1.3857435028048362,0.20621542924746716
54,x2,1,-2.103667829579261,-2.0525949034160003,1.3857435028048362,4.318018413139876
54,x2,2,-2.103667829579261,-1.4245949034160001,1.3857435028048362,5.67246411488812
54,x2,3,-2.103667829579261,-0.796594903416,1.3857435028048362,2.399395707807246
54,x2,4,-2.103667829579261,-0.16859490341599992,1.3857435028048362,-0.9818832889979052
54,x2,5,-2.103667829579261,0.4594050965840002,1.3857435028048362,0.19734288864008365
54,x2,6,-2.103667829579261,1.0874050965840003,1.3857435028048362,4.308852538146747
54,x2,7,-2.103667829579261,1.7154050965840004,1.3857435028048362,5.67566072769146
54,x2,8,-2.103667829579261,2.3434050965839996,1.3857435028048362,2.4105410712972297
54,x2,9,-2.103667829579261,2.9714050965839998,1.3857435028048362,-0.978178184208624
54,x3,0,-2.103667829579261,-2.680594903450954,-3.010256497448,-6.549014219904183
54,x3,1,-2.103667829579261,-2.680594903450954,-2.382256497448,-2.250341827305777
54,x3,2,-2.103667829579261,-2.680594903450954,-1.7542564974480002,-0.29190381511940333
54,x3,3,-2.103667829579261,-2.680594903450954,-1.1262564974479998,0.385249131457805
54,x3,4,-2.103667829579261,-2.680594903450954,-0.49825649744800016,0.5185297235643408
54,x3,5,-2.103667829579261,-2.680594903450954,0.12974350255199996,0.5238140686743266
54,x3,6,-2.103667829579261,-2.680594903450954,0.7577435025520001,0.495441670597512
54,x3,7,-2.103667829579261,-2.680594903450954,1.3857435028048362,0.20621542924746716
54,x3,8,-2.103667829579261,-2.680594903450954,2.0137435025519994,-0.8925983581993764
54,x3,9,-2.103667829579261,-2.680594903450954,2.6417435025520004,-3.6712699996218165
55,x1,0,-2.5871230907680003,-1.3076286737274636,1.0494051618375502,5.935945646803164
55,x1,1,-1.9591230907680002,-1.3076286737274636,1.0494051618375502,5.488499006104977
55,x1,2,-1.3311230907680003,-1.3076286737274636,1.0494051618375502,5.437064212295873
55,x1,3,-0.7031230904594055,-1.3076286737274636,1.0494051618375502,5.801268352860843
55,x1,4,-0.07512309076800028,-1.3076286737274636,1.0494051618375502,6.4421341725354635
55,x1,5,0.5528769092320003,-1.3076286737274636,1.0494051618375502,7.115112634127683
55,x1,6,1.180876909232,-1.3076286737274636,1.0494051618375502,7.563400783859742
55,x1,7,1.808876909232,-1.3076286737274636,1.0494051618375502,7.615935612368668
55,x1,8,2.436876909232,-1.3076286737274636,1.0494051618375502,7.252670268390431
55,x1,9,3.0648769092320003,-1.3076286737274636,1.0494051618375502,6.612223769571016
55,x2,0,-0.7031230904594055,-2.563628673792,1.0494051618375502,1.364236574885068
55,x2,1,-0.7031230904594055,-1.935628673792,1.0494051618375502,5.383872591830677
55,x2,2,-0.7031230904594055,-1.3076286737274636,1.0494051618375502,5.801268352860843
55,x2,3,-0.7031230904594055,-0.6796286737920001,1.0494051618375502,2.040102835659189
55,x2,4,-0.7031230904594055,-0.05162867379199998,1.0494051618375502,-0.7063782213565651
55,x2,5,-0.7031230904594055,0.5763713262080001,1.0494051618375502,1.3540409143099423
55,x2,6,-0.7031230904594055,1.2043713262079998,1.0494051618375502,5.376427509048867
55,x2,7,-0.7031230904594055,1.832371326208,1.0494051618375502,5.806853678714223
55,x2,8,-0.7031230904594055,2.460371326208,1.0494051618375502,2.051006606905591
55,x2,9,-0.7031230904594055,3.088371326208,1.0494051618375502,-0.7052114343305159
55,x3,0,-0.7031230904594055,-1.3076286737274636,-2.718594838016,2.3477251557228125
55,x3,1,-0.7031230904594055,-1.3076286737274636,-2.090594838016,4.644542110703483
55,x3,2,-0.7031230904594055,-1.3076286737274636,-1.4625948380159999,5.58379289697078
55,x3,3,-0.7031230904594055,-1.3076286737274636,-0.8345948380160002,5.848313542025402
55,x3,4,-0.7031230904594055,-1.3076286737274636,-0.2065948380160001,5.879567636561172
55,x3,5,-0.7031230904594055,-1.3076286737274636,0.421405161984,5.877646334465037
55,x3,6,-0.7031230904594055,-1.3076286737274636,1.0494051618375502,5.801268352860843
55,x3,7,-0.7031230904594055,-1.3076286737274636,1.6774051619840002,5.367779971890461
55,x3,8,-0.7031230904594055,-1.3076286737274636,2.3054051619840004,4.053155035151534
55,x3,9,-0.7031230904594055,-1.3076286737274636,2.9334051619840005,1.0919949492597318
56,x1,0,-3.122882725204,2.175401525792933,2.5351269904217397,4.642168173886683
56,x1,1,-2.494882725204,2.175401525792933,2.5351269904217397,1.6467202778315784
56,x1,2,-1.8668827252040001,2.175401525792933,2.5351269904217397,-0.1690626679885261
56,x1,3,-1.238882725289557,2.175401525792933,2.5351269904217397,-0.11229307512524223
56,x1,4,-0.6108827252040001,2.175401525792933,2.5351269904217397,1.7953662548652924
56,x1,5,0.017117274796000004,2.175401525792933,2.5351269904217397,4.825968473085833
56,x1,6,0.6451172747960001,2.175401525792933,2.5351269904217397,7.823061115029661
56,x1,7,1.2731172747959998,2.175401525792933,2.5351269904217397,9.642978690147947
56,x1,8,1.9011172747960008,2.175401525792933,2.5351269904217397,9.591255869882755
56,x1,9,2.529117274796,2.175401525792933,2.5351269904217397,7.6876296499423
56,x2,0,-1.238882725289557,-2.8485984744960002,2.5351269904217397,-4.266526946857823
56,x2,1,-1.238882725289557,-2.220598474496,2.5351269904217397,-0.4128659466314417
56,x2,2,-1.238882725289557,-1.592598474496,2.5351269904217397,2.146226922756373
56,x2,3,-1.238882725289557,-0.9645984744960003,2.5351269904217397,-0.12272701128195251
56,x2,4,-1.238882725289557,-0.3365984744959998,2.5351269904217397,-4.086859680177267
56,x2,5,-1.238882725289557,0.29140152550400034,2.5351269904217397,-4.272677562688169
56,x2,6,-1.238882725289557,0.9194015255040004,2.5351269904217397,-0.4236118047915056
56,x2,7,-1.238882725289557,1.5474015255039997,2.5351269904217397,2.145723212922255
56,x2,8,-1.238882725289557,2.175401525792933,2.5351269904217397,-0.11229307512524223
56,x2,9,-1.238882725289557,2.803401525504,2.5351269904217397,-4.079894799843494
56,x3,0,-1.238882725289557,2.175401525792933,-3.116873009496,-5.130073485814279
56,x3,1,-1.238882725289557,2.175401525792933,-2.4888730094960003,0.1649941417768428
56,x3,2,-1.238882725289557,2.175401525792933,-1.860873009496,2.6590487876788793
56,x3,3,-1.238882725289557,2.175401525792933,-1.232873009496,3.5743096523833136
56,x3,4,-1.238882725289557,2.175401525792933,-0.604873009496,3.780077097186274
56,x3,5,-1.238882725289557,2.175401525792933,0.023126990504000133,3.7927326441885225
56,x3,6,-1.238882725289557,2.175401525792933,0.6511269905039998,3.7757389762954574
56,x3,7,-1.238882725289557,2.175401525792933,1.279126990504,3.5396399372171143
56,x3,8,-1.238882725289557,2.175401525792933,1.907126990504,2.542060531468164
56,x3,9,-1.238882725289557,2.175401525792933,2.5351269904217397,-0.11229307512524223
57,x1,0,-2.717260312268,-0.42960694397555743,-1.7437608725325422,0.4220081207646093
57,x1,1,-2.0892603122680002,-0.42960694397555743,-1.7437608725325422,-0.4572758421812363
57,x1,2,-1.4612603122680001,-0.42960694397555743,-1.7437608725325422,-0.698668217874183
57,x1,3,-0.833260312268,-0.42960694397555743,-1.7437608725325422,-0.21005569426706983
57,x1,4,-0.2052603122679999,-0.42960694397555743,-1.7437608725325422,0.8221112753978566
57,x1,5,0.42273968773199977,-0.42960694397555743,-1.7437608725325422,2.003966406451954
57,x1,6,1.0507396877320008,-0.42960694397555743,-1.7437608725325422,2.884523663529299
57,x1,7,1.678739687732,-0.42960694397555743,-1.7437608725325422,3.1277697605278805
57,x1,8,2.3067396879803437,-0.42960694397555743,-1.7437608725325422,2.6408840205302355
57,x1,9,2.9347396877320002,-0.42960694397555743,-1.7437608725325422,1.6096579714326706
57,x2,0,2.3067396879803437,-2.94160694372,-1.7437608725325422,1.7027471438396495
57,x2,1,2.3067396879803437,-2.31360694372,-1.7437608725325422,5.224252073462945
57,x2,2,2.3067396879803437,-1.68560694372,-1.7437608725325422,8.334633939057047
57,x2,3,2.3067396879803437,-1.0576069437200002,-1.7437608725325422,6.739219375247356
57,x2,4,2.3067396879803437,-0.42960694397555743,-1.7437608725325422,2.6408840205302355
57,x2,5,2.3067396879803437,0.19839305628000048,-1.7437608725325422,1.6984223393890514
57,x2,6,2.3067396879803437,0.8263930562800001,-1.7437608725325422,5.213142422473133
57,x2,7,2.3067396879803437,1.4543930562800003,-1.7437608725325422,8.332079140724552
57,x2,8,2.3067396879803437,2.0823930562799995,-1.7437608725325422,6.748746978544169
57,x2,9,2.3067396879803437,2.7103930562799996,-1.7437608725325422,2.6493387441768452
57,x3,0,2.3067396879803437,-0.42960694397555743,-2.999760872236,7.957370610804045
57,x3,1,2.3067396879803437,-0.42960694397555743,-2.371760872236,4.300986644323055
57,x3,2,2.3067396879803437,-0.42960694397555743,-1.7437608725325422,2.6408840205302355
57,x3,3,2.3067396879803437,-0.42960694397555743,-1.1157608722360002,2.0704554420501813
57,x3,4,2.3067396879803437,-0.42960694397555743,-0.48776087223600006,1.9597775524410106
57,x3,5,2.3067396879803437,-0.42960694397555743,0.14023912776400005,1.9556109315326926
57,x3,6,2.3067396879803437,-0.42960694397555743,0.7682391277639997,1.981400097757882
57,x3,7,2.3067396879803437,-0.42960694397555743,1.3962391277639994,2.2372735076857513
57,x3,8,2.3067396879803437,-0.42960694397555743,2.0242391277640004,3.200043556021995
57,x3,9,2.3067396879803437,-0.42960694397555743,2.6522391277640005,5.6232065756088225
58,x1,0,-2.703052783156,0.9030797300138302,-1.1208206465783048,3.824557973566479
58,x1,1,-2.075052783156,0.9030797300138302,-1.1208206465783048,3.302481277223738
58,x1,2,-1.4470527834499372,0.9030797300138302,-1.1208206465783048,3.1672259899888093
58,x1,3,-0.8190527831560002,0.9030797300138302,-1.1208206465783048,3.4704043985790545
58,x1,4,-0.19105278315600005,0.9030797300138302,-1.1208206465783048,4.096326157337044
58,x1,5,0.43694721684400006,0.9030797300138302,-1.1208206465783048,4.806144757105501
58,x1,6,1.0649472168440002,0.9030797300138302,-1.1208206465783048,5.328999355698922
58,x1,7,1.6929472168439994,0.9030797300138302,-1.1208206465783048,5.465373010391698
